57.89.166.14;0;0;0;0;0;0;0;0;0;0;1567640;796673;4808443;6772100;5720961;5080927;242768;244797;527497;238881;3685476;2916265;1005523;0
57.89.166.15;0;0;0;0;0;0;0;0;0;1254866;1055784;105824;3139925;2130693;0;18250;0;4382454;3817539;11978673;0;0;0;0
57.89.245.234;103378;66293;58914;74585;94263;74216;58744;66325;62539;61827;121039;70414;74733;96254;63814;70704;62048;290751;49567;0;0;0;0;0
57.89.245.236;63648;63888;63504;63648;63594;63598;63840;63648;64800;63888;63696;63744;63264;63264;64704;63646;63648;63648;63656;63648;64710;63552;63550;63742
57.89.245.237;69836;69456;69400;69316;70832;69500;69544;69500;69504;68972;69308;70644;69492;69264;69924;69260;69448;69508;70408;69364;69548;69404;69640;69404
57.89.245.231;30352905;23928679;36327212;28290584;33015311;37970206;37994653;12692363;31034697;50453821;25869524;48803162;38212697;25402971;35489479;19797500;17155478;26660092;34194738;23757596;12486208;0;0;0
57.89.245.228;0;0;0;0;0;0;0;0;1845548;1298369;3531652;925445;954407;4209648;2411902;735547;1643027;1607582;453767;0;0;0;0;0
57.89.245.232;0;0;0;0;0;0;0;0;278414;792058;521327;560003;502249;557940;502473;510525;775045;312373;0;0;0;0;0;0
57.89.245.229;0;0;0;0;0;0;0;0;0;202038;1891189;2607234;1372530;1655586;1075409;1985281;725337;695830;407394;0;0;0;0;0
57.89.245.235;0;0;0;0;0;0;0;0;774090;1876047;4226754;1310469;474113;6771922;2469808;5613696;0;0;0;0;0;0;0;0
57.89.245.233;0;0;0;0;0;0;0;0;957;254107;871894;804768;2072578;756969;3427711;1167691;0;0;0;0;0;0;0;0
57.89.245.226;198284;161897;151476;125013;112513;72893;69673;70593;69681;69949;92121;70041;70501;266613;70237;70409;72955;93545;70605;94461;70225;69857;69541;72925
57.89.245.227;556337;650239;623523;576816;610992;568320;563018;580761;550125;557646;564077;648875;609323;618552;599267;634010;546701;560621;529297;565881;522745;623901;600427;594112
57.89.245.225;0;0;0;0;0;0;0;456258;2487560;880851;370330;106393;101345;575593;100659;94421;294837;77149;0;0;0;0;0;0
57.89.40.2;0;0;0;0;0;0;0;0;140292;328125;203592;437396;113815;143446;669089;498583;252402;397208;101150;0;0;0;0;0
57.89.40.1;0;0;0;0;0;0;0;2436590;2351432;195457;189770;262187;134428;190916;1080231;1980738;0;0;0;0;0;0;0;0
57.89.40.5;0;0;0;0;0;0;0;0;10512886;2224761;1003457;1093167;520327;0;0;0;0;0;0;0;0;0;0;0
57.89.40.7;0;0;0;0;0;0;0;0;0;3974824;218315294;33644;32902;720606;414207;0;0;0;0;0;0;0;0;0
57.89.40.6;0;0;0;0;0;0;0;0;1444771;2811159;1505760;2210856;783828;3652395;148472;2073014;1138293;0;0;0;0;0;0;0
57.89.245.242;21341;34671;17701;20159;20161;35631;24347;20195;19145;1465538;22977;23103950;154607;40065;173969;30459;41365;50525;426067;1175655;832688;21181;23539;19243
57.89.245.243;435079;444050;502620;463879;483693;476621;462295;456916;468247;448079;462864;473253;466208;450755;417159;672275;399317;459267;414355;447403;422535;407153;406051;415612
57.89.245.244;0;0;0;0;0;0;0;0;4014722;2810444;1012086;1028159;1525647;2914518;1531510;3998095;3214899;0;0;0;0;0;0;0
57.89.245.245;0;0;0;0;0;0;0;0;0;0;3179120;927916;574689;915333;2320398;662338;2117092;2411159;0;0;0;0;0;0
57.89.245.246;69231;51583;63791;52067;62745;74776;51859;2158444;5987073;4152129;5151117;4173463;4158221;5698685;5614335;449323;40365;65012;40598;342745;5807;6947;6003;6015
57.89.245.247;0;0;0;22836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.89.40.15;0;0;0;0;0;0;0;0;0;1678786;1230302;788223;785528;239955;364766;1698483;2881660;2658915;1613889;2538596;929452;244395;0;0
57.89.40.12;0;0;0;0;0;0;0;448497;302988;1004431;183597;287384;163906;290486;298299;47911;0;0;0;0;0;0;0;0
57.89.40.30;0;0;0;0;0;0;0;0;0;0;618305;128532;99603;0;0;0;0;0;0;0;0;0;0;0
57.89.220.254;0;0;0;0;0;0;0;0;0;46;0;140880;101166;0;0;0;0;0;0;0;46;0;46;46
57.89.220.252;69492;69360;69544;70548;69500;69544;69644;69352;69600;69644;69452;69272;70504;69396;69364;69556;69304;69640;69312;70644;69404;69500;69212;69504
57.89.220.253;63744;63696;63648;63552;63792;64864;62784;63648;64656;63744;63760;63936;63504;63696;63840;63600;63704;63984;63696;63656;64366;63648;63502;63998
57.89.40.25;65906;131958;149282;52112;139596;38308;128780;139632;1967374;1860669;50485;2145949;1070712;157418;145122;70349;267084;103091;107502;131722;39260;142312;45754;172678
57.89.40.17;0;0;0;0;0;0;0;536329;128937;470984;166992;172678;215951;154164;349544;53340;0;0;0;0;0;0;0;0
57.89.40.16;9715;767;719;773;10593;771;114285;771;605760;3210260;813454;2499921;740434;2059924;1183150;686793;1139617;493987;458806;10937;719;719;819;771
57.89.40.26;0;0;0;0;0;0;0;0;450486;137712;801156;915223;524251;1996456;2278077;222802;606704;130273;1859736;680;0;0;0;0
57.89.40.54;9485;0;535;2904;489;0;9669;0;489;0;9439;792;489;0;10517;127170;535;0;10517;0;10563;0;489;0
57.89.40.51;17413407;17405720;17126230;17556866;17414910;16952546;17404346;16833666;1767952;16633733;24046619;19283364;3439401;786;13419;838;3864;15146;786;18992;16627;786;792;2689
57.89.40.52;12684;8070;12684;14740;7908;13734;28840;79730;100266;49950;30960;44464;30648;293982;70900;24168;15848;90220;9592;13648;16976;7994;12730;7908
57.89.133.252;63646;63744;63928;64752;63936;62736;64608;63646;63600;63744;63504;63792;63600;63696;64808;63744;63744;63792;63840;63696;63166;63790;64126;63790
57.89.133.253;69404;70456;69452;69500;69452;69452;69644;69312;70740;69452;69260;69404;69644;69688;70548;69596;69356;69496;69356;69596;69740;69360;69836;69736
57.89.133.254;0;0;0;0;0;0;0;0;0;5888;0;0;828;0;0;0;0;0;46;0;46;0;46;46
57.89.238.242;0;0;0;0;0;0;0;0;0;0;0;9431984;3734700;5181455;3548297;1099519;0;0;0;0;0;0;0;0
57.89.222.4;0;0;0;0;0;0;0;0;0;0;8038096;55538;4503;26379;0;0;0;0;0;0;0;0;0;0
57.89.222.3;69404;69120;69308;69548;69640;69548;70556;69544;69644;69640;69552;69596;69404;70788;69644;69072;69592;69456;69308;70408;69736;69308;69452;69788
57.89.222.2;63696;63648;63792;63456;64752;63600;63888;63648;63744;63648;63792;63744;63792;63744;63840;63744;63840;63456;63600;63840;63744;63744;64224;63744
57.89.115.142;120;0;0;276;0;0;0;0;0;0;84;368;0;0;84;0;92;136;0;168;184;0;92;92
57.89.115.139;1678;140514;1678;141890;2030;1536;291912;1536;134454;1536;132740;1536;1678;48866;1908;15310;1678;133316;1678;1536;3390;1536;146450;1628
57.89.115.151;15253;16370;15432;17413;17192;16799;15616;16802;53240;78053;179265;16579;89993;2016705;16330;14288;16930;17094;17307;15353;13888;15816;16788;16561
57.89.115.149;0;0;0;0;112;0;0;0;0;0;168;0;0;0;260;0;0;0;0;168;92;0;92;92
